ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
75f2d86b19d70e02dca807117a5bc435,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
75f412cc03dc14a33e68657b842aa037,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,
75f433cab864de20a5fcdad68b9cd769,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,,,
76090bd71d77803af2cbced1a555a9a0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,
760c94aa44caa397e286c130e73bac0d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,
760d26155e98f37f68d20b655ab95464,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
761532f173d5d4f2ba11f08254224b52,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
7618edc5b0df2a156b8e7810f3911198,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
762250820c24d0a99bfd5169ae6b6ce7,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_marine
763569bd2029b071881f18c1d94758e9,Bacteria,,,,,,
7637ef539ba8c022e9a5922faf4ee9b9,Unassigned,,,,,,
763e8b0537b3dcc8de18fe2024bdfb99,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
763f2bff1393e11d8523f5600c71a3c7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
7643083b8c5dc02bbd2e5ce387fa1ffa,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,
7656929867554561a407b88a4b1cca68,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
7657c0cc7496292595cb85f2b3e003f4,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,unidentified_marine
765ac003232f1b765679c234cce3c5a6,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_marine
765f91d156a1d9a9a8180bc02aafbf7f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
76607cf360b29f949121dd4456919b75,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
7660897d561b894d79c0a831a368c360,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7660d331f31c177b6a2d0548203ba6c5,Bacteria,Chloroflexi,Anaerolineae,,,,
7663ff8989729703051c8f62fc896e31,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
7668b77b4e7a7b06e9d55ff9908c99f4,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_Phycisphaeraceae
766a53826dd209282b0ff78af891111b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
766ffa611f60ae3de8c7fbc89284ade3,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,uncultured,
76795fdc335071c5e1442a8caaa0de5d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
767d4faaee2f87afe962df19c014150e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,Clade_IV,marine_metagenome
76939db578b7aeef29fac88f45f7954a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
76a5b55d7c0589dc1a34fa1311ad59da,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
76ad0f24472e0d11d2e5bb1219409bc6,Unassigned,,,,,,
76b02adb53f6c38da2c192e4b0c5bf3f,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,uncultured_bacterium
76b9f94845f272d2b9f4d7eda49616ea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,
76c942718535b9d33f0a564790359bfd,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,
76d519ab883bd8dcd03831ec5807379a,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,
76e9b79893f29eeb4ed823b58ab27c5e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
76eaa5755bdce7e683ad1e4fe37b805d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
76ec4c2c552eda70c6e1383ea98fd8b2,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,
76f1e85c946bd312d2bb5cd6ff96eef1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,metagenome
76f65348ca0749addf9b5d38e32869d5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
76ff56adf5a8f60da6894bf988d75c28,Bacteria,,,,,,
77014d184ebffba1086075b3f3c0c445,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
77121b408601574e23bf3ea3a8542f52,Unassigned,,,,,,
771d03c29da9bbe176c26d59ed5312a8,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_bacterium
7725a9e359692a66f3a1d93a22b9c708,Bacteria,Dependentiae,Babeliae,Babeliales,,,
7727c54dd757849334dca1006902ead2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
77282b8c4e2710192ba91ebe3ffcfd0e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
772a9bf51033a4f38c422d547dea8e7f,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
772f5e3df6424cd024c7a00f008603e9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
77359c4bffcd4f5dbea8855fae1dedff,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured,
7738f38d1b0071e54fd066523c004efe,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Owenweeksia
77443f8ad3a4c328030adc1725b67695,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_proteobacterium
774fe28ed9ddda93dbb5c6273f465e82,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,,
775225d70b3ba7cd64d29ac389305846,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
77737492a97af2abfa1050ef599978bb,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),hydrothermal_vent
7778a6d05f6673ee5c81a01631f3090b,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,
7780e66a5c6a7de0e0cb6775e168f7e5,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_myxobacterium
7786683a9f4164945320f91bdd051fd3,Bacteria,,,,,,
778a91b9c502aaea3fca28a9986f73df,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,uncultured_planctomycete
778ea9f696ef9d3b93ec567784c152bb,Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,uncultured_bacterium
778f0eb2a8cfc6df11f04536adafa0aa,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,
7794203804f593cbea52f0fa393fc16a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
7797881beefcb56a384010d05c10a456,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
779abe5f9702067fb210049edf73c77a,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
779eff527c17d2416232df740c02e720,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
77a704289fb68870aaabf56bd0ecf695,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,unidentified_marine
77a8bd9c7c9bfe4ec49851dee7b578ee,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
77b24682f0e5336d5ca226d7afb6afe1,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
77b8f4ae7411eee5781457620db209db,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
77b9b5953cc40de930fe25dada59ad16,Unassigned,,,,,,
77ba425e2961f299d8d7b83922702d85,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
77bab75a5c0e3c10fec1f8f52aceb37f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavicella,uncultured_bacterium
77bc062ce44a9a775d3db0a5931c34ca,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
77c1565fc43a32c615c3d3779c1375ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
77ca2db007107741958eef26d9279c69,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,Rubrivirga_profundi
77d3386c0ab351d0fc7f6cbdf743146a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavicella,uncultured_bacterium
77e8df44b8c5a58b722170d99eba098f,Bacteria,Bacteroidota,Bacteroidia,,,,
77eeebe3fc95ea85dd337ddffa48eb02,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
77fb9881d8881f7f79c65d9451e921f8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
780653378ed2038c5b5ad735e4bd42c8,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
7806b918385a210d037af667c76aac03,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
7810563e0812327a7e9732dfdc4f7b8b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,uncultured_Cryomorphaceae
781c7c69cabd5a040a12a4eac1af94a0,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
781fc65d02c3a8487ff55fd644050250,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05_cluster,
7823df66a1de7e1c1921e5cfaa3928a7,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22,marine_metagenome
782a5b3908cae8c24ab85b7e5fbf2f10,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus_Endoecteinascidia,uncultured_gamma
78308f782704c53afc395dbe969e0eaf,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,alpha_proteobacterium
783737c4862e5fb8c8000129ae98d50a,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Balneola,
784771ee0941122d6f5fae41e77d785c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
7847d7b1f23bf1095913430771cdc7a9,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,
7850094831f39c5acf1e672b01945e26,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7857d3187944415a804e443783213d31,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,
785babf028052322b1f4698d917e746b,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
786712a1994b48a7a7e2bcf9f83ab169,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
786eeb3dedeed73b8d4dc8a3b8bceee1,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,uncultured,uncultured_[Caedibacter]
7877a0b758d5f1a34138c545087b263c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
7878519bdd31eb9cc8ef437ed9a80319,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_marine
788248fcccb8080ec586cbc59db74e4d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
788b1fe1cc05fab1e482f6c4fc58e153,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
7898dcb9238360ac63f0016462c24819,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Sphingobacterium
78a2aadde2be7d9eff3ceb44b3b6477e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
78acf02d94e8d5ca0d1f98e3aadaec4f,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
78d0ca95c830ba08b63b75a4901ce8c3,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
78d4caa683937a0ef9ef35cac54f9a16,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,uncultured_gamma
78d66b1da7565aea0043f59f20f08d7c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
78da00872914cc0a14d8b0d5fbdb88f9,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,uncultured_gamma
78ebdf4fb14a33618db7c29d50ea447e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
78f0f58b5f7b9c1bde29ed24359fba66,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
78f658da8deecfe67cbcf8c0d5f744a8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,
78f8469b79e1a862e71856894ef8b0af,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,
78fbf84e4acbdbb2524eef26b4588e1e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
790f2ba33f55d2c48f956f320f06ec79,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,uncultured_marine
791fb53ce99b9a2856c38f4d2855198c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,
7925e2ad414dde5c388e2ec9b6a3a95d,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
79293844951e8044ffb680ffea42bb8a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
793076bf1093d32ea91a1321e710b090,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales,
79447e13458e272def632b7da262e1fd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
7949ccde6bddb638f89298a00cc6a31d,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_organism
794a57285750905c9aa68ff9dc663e5b,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
795390b4f6ce65a4d531320891fca6a5,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_marine
7953f5f3d6689c9578053faac9bc0926,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,uncultured_marine
79612e033f7ef07281543c67735039f3,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,
79666547706ab9eef1082c0494ecfd06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella,
7967bc6f6a34d08442f91d3dfc32b953,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
7969d21febfa2cac7a74d5f77bdaa454,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
796c5023d4388f68552026698058c159,Bacteria,Proteobacteria,,,,,
79785a7dd587296ba50584416ec13b53,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
7979d07ecd1e2a83ed77a7ac33311521,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
798307c3f9f6024bfb27b6c320ff7be7,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
79843ee26c02c0a6e61ea140757cb8a3,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
79867ee7a176ca47af11f9de1fd00372,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
79882cf70d7f5cfb686456e4019d87cc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,
799dadf75a39240798c2580f76e04fd8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
79a5468a811f63c1efcd73379694e1e0,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,SAR92_clade,
79c09fa55f36a3cdeb339a57bd5a636d,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
79cdb9b27066d0f25c488fc13ecad869,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
79f0f41ec158d61bb5b4b42cec192cb5,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,uncultured_marine
79f4c3ea0477dedeaa4872ba08aec75a,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade,SAR86_clade,Rhodobacteraceae_bacterium
79fb6a9ed0c734d0b9068949da1cfe82,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,Marine_Group_III,uncultured_marine
79ff02b137260ce555b4668d252eb102,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7a001ad3d1bfe971fc859a32f64643ff,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_Phycisphaeraceae
7a0a01fe5e6ea336b52cd2d68f186eab,Bacteria,,,,,,
7a0b8c5bd6c3188f418899edb92e88fa,Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,SS1-B-02-17,uncultured_bacterium
7a15a24b9d2b91e9b1ca4a1fec3d8f3b,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
7a26b18ecf36e25e17aebec4dec9295d,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_planctomycete
7a284a62b591717fd091b891d4dbc378,Bacteria,,,,,,
7a2a79ae46c274856cff602fd1cb5235,Bacteria,,,,,,
7a33656c9dc60feddc54dbf24be0351c,Bacteria,Bacteroidota,Bacteroidia,,,,
7a346e47ad37020bbba75e9b885fcb82,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,
7a41cd35a628496b09df9e4cf03c3213,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
7a475c717d8f4ce90956edbfab3967d1,Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage,Pla3_lineage,Pla3_lineage,marine_metagenome
7a5d6ffce70d2ea415b1e9ce2611fd5c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
7a62b1e90645b29a47d1dafca2c562b8,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_marine
7a6aaa3d65fb82d4979a7d4b75dfd996,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade,alpha_proteobacterium
7a71668d606de3628a0dd186cf478ab0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
7a8a739bd61d630afb892435439aa604,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
7a9f7b7aac65c48e4155a1e71d6001dd,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,uncultured_marine
7aa2d262ae10cbc8500c930f2f424c3d,Bacteria,,,,,,
7aa381671c34d44c2c8874b468022369,Bacteria,,,,,,
7aac220f44142de7c4e9f95fb58656d4,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,Candidatus_Pelagibacter
7aaec732f7b32938585701f167e21e69,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
7ab2189c839685c1d896152a37c83696,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,
7ab955b0fa84d69099f1ec166eed0b61,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,
7abbe03ecfb096815278626168b2fb18,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_marine
7ac667090abcd989e7473d14ede346bd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
7ac857277642bb64d03f1ecf41729ea9,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,
7acdf7d574391d7054f78d15157d8586,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7acf28762f81a32d513281fb95a6801f,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,,
7ad72b05ed028fc765a373280ea1db4d,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,uncultured_marine
7ae7c4b5ca6bfb1adfda287a79e8bf2d,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
7aefd28b11a35426f768b29b99c925cc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
7af39474823e55ffa756298fb4c3c0b0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7afdfca46f998b6e3f01626ca7027acc,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,
7afe126f1a38e167498620b63c51d58e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7aff6adbdd9d25aca814633f23a085fb,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
7b01624187b1b049a48b0a917be5e8a9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
7b047066e9b5cff46bfeb718999ea110,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
7b082a8c93827ad1bdc47d33ee4976db,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
7b08d4172f6f419a8b8821c0491dde76,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappiaceae,uncultured_bacterium
7b0fd2deb4d64b47d04add06fa725149,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,uncultured_Flavobacteriia
7b1b0682da74c04b6533b5defa39755a,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
7b2894c3ec91865016a55cf486381fd8,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus,
7b3d60ba8f753f9cd0ccc217bec52f6d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,
7b474b7f01de7cfadaa637ab513436b1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,
7b4cc4229a565a7ace6e9ef9715a3457,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
7b4d9dd6ae6b7a46b1b65fe6912aa0c9,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_marine
7b4ffb1752a1bd5c99448f40ab304a9c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
7b50d3125d18bf4b09e55542e94338f1,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
7b6b178fad5599c0e9a734e4fb09fd64,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
7b7164f09160654e5c799e915aea50ff,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,
7b78671ac64c7b21d51e7953c5890543,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
7b7b9e02720030de2e4877c337f77781,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_III,Clade_III,
7b82792a0cc0dc68e7e9979511d53c44,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna,uncultured_bacterium
7b88efe3fe4b1b694592651e3d480881,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
7b915c603f0d3e50ba73d39e449e40bc,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
