,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_5169,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5171,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5174,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5176,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5182,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5183,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_5185,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_5186,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5189,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,unassigned,unassigned
ASV_5190,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5193,Eukaryota,unknown,Oomycetes,Lagenidiales,Haliphthoraceae,Haliphthoros,s_
ASV_5194,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_5195,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5198,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unassigned
ASV_5200,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5202,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_5203,Eukaryota,unknown,unknown,Diplonemea,unassigned,g_,s_
ASV_5205,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5207,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5208,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_5210,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_5211,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5212,Eukaryota,Bacillariophyta,Bacillariophyceae,Mastogloiales,Achnanthaceae,g_,s_
ASV_5214,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5217,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5218,Eukaryota,Rhodophyta,Florideophyceae,unassigned,unassigned,unassigned,s_
ASV_5228,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,g_,s_
ASV_5229,Eukaryota,Chordata,unknown,Squamata,Scincidae,g_,s_
ASV_5230,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_5231,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos tenuis
ASV_5232,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5234,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5235,Eukaryota,unknown,Pelagophyceae,unknown,unknown,unknown,Pelagophyceae sp. CCMP3390
ASV_5238,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_5244,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5245,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_5246,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,unassigned,unassigned
ASV_5247,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,g_,s_
ASV_5248,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_5249,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_5254,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_5256,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_5257,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos sp. EP-2016a
ASV_5260,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,Chattonella,unassigned
ASV_5261,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5262,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5263,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5264,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5267,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_5270,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5273,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_5277,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,g_,s_
ASV_5279,Eukaryota,Streptophyta,unknown,Fabales,Fabaceae,unassigned,unassigned
ASV_5280,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5281,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,s_
ASV_5282,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5283,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_5285,Eukaryota,Chlorophyta,Ulvophyceae,unknown,unknown,Oltmannsiellopsis,Oltmannsiellopsis sp. CCMP1240
ASV_5286,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5288,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5291,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Goniomonadaceae,g_,s_
ASV_5293,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5294,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_5301,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_5303,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5304,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5306,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5308,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_5309,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5314,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_5320,Eukaryota,unknown,unknown,unknown,Pterocystidae,g_,s_
ASV_5321,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5323,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5325,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,s_
ASV_5327,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_5335,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_5336,Eukaryota,unknown,unknown,unknown,Pterocystidae,g_,s_
ASV_5338,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5339,Eukaryota,unknown,unknown,Diplonemea,unassigned,g_,s_
ASV_5340,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 37 RG-2016
ASV_5341,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5343,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5344,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5345,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5347,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_5349,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_5355,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_5357,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5358,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unassigned,unassigned,unassigned
ASV_5359,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5361,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus bergylta
ASV_5363,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5364,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5366,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5368,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5369,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 21sb RG-2016
ASV_5373,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5377,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unassigned,unassigned,s_
ASV_5381,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,Pseudotontonia,Pseudotontonia simplicidens
ASV_5384,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,g_,s_
ASV_5385,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5386,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_5392,Eukaryota,Bacillariophyta,Bacillariophyceae,unassigned,unassigned,g_,s_
ASV_5395,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax ellegaardiae
ASV_5396,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo trutta
ASV_5397,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_5398,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_5400,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5401,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_5402,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5405,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,s_
ASV_5406,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5407,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5408,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5409,Eukaryota,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,g_,s_
ASV_5410,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5411,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina strobilus
ASV_5414,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5415,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,s_
ASV_5416,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5417,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5418,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_5419,Eukaryota,Ciliophora,Phyllopharyngea,Dysteriida,Plesiotrichopidae,g_,s_
ASV_5420,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5421,Eukaryota,Annelida,Polychaeta,Terebellida,unknown,Amphitrite,Amphitrite cirrata
ASV_5426,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5427,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5429,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5430,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_5432,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5434,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5435,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_5436,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5437,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_5439,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ASV_5440,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5441,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5443,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_5447,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5448,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_5450,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5452,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_5457,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_5458,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5459,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_5460,Eukaryota,unknown,Polycystinea,Spumellaria,Ethmosphaeridae,Styptosphaera,unassigned
ASV_5465,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5466,Eukaryota,unknown,Polycystinea,Spumellaria,unknown,Spongotrochus,Spongotrochus glacialis
ASV_5467,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5468,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5471,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5474,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5476,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5477,Eukaryota,unknown,Polycystinea,Collodaria,Sphaerozoidae,g_,s_
ASV_5478,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5481,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5482,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unassigned,unassigned
ASV_5483,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5486,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5488,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,unassigned
ASV_5490,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5494,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,unassigned
ASV_5495,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,Proteomonas,unassigned
ASV_5497,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5498,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_5499,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Clausidiidae,g_,s_
ASV_5502,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5503,Eukaryota,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD6
ASV_5504,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5507,Eukaryota,unknown,unknown,Miliolida,Miliolidae,Quinqueloculina,unassigned
ASV_5511,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5513,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,s_
ASV_5514,Eukaryota,unknown,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,s_
ASV_5515,Eukaryota,unknown,Acantharea,Arthracanthida,Acanthometridae,g_,s_
ASV_5520,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5521,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5522,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5525,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5526,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_5533,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5534,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5535,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_5536,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5538,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,g_,s_
ASV_5540,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5542,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_5545,Eukaryota,unknown,unknown,unknown,Pterocystidae,g_,s_
ASV_5546,Eukaryota,unknown,Dinophyceae,Peridiniales,Amphidiniopsidaceae,g_,s_
ASV_5547,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_
ASV_5548,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5549,Eukaryota,unknown,Dinophyceae,Peridiniales,Kryptoperidiniaceae,g_,s_
ASV_5551,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_5552,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_5554,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5556,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_5558,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5561,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,Blastodinium,Blastodinium galatheanum
ASV_5562,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5563,Eukaryota,Cercozoa,Thecofilosea,Phaeogromida,Medusettidae,Gazelletta,s_
ASV_5564,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_5565,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,s_
ASV_5566,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_5567,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_5569,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_5570,Eukaryota,unknown,unknown,unknown,Colpodellaceae,g_,s_
ASV_5571,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5572,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5574,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,s_
ASV_5575,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_
ASV_5576,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_5577,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5579,Eukaryota,Apicomplexa,Conoidasida,Eucoccidiorida,Adeleidae,g_,s_
ASV_5582,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5583,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,unassigned
ASV_5585,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5586,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5587,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5588,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_5590,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5592,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,s_
ASV_5593,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_5594,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_5595,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5596,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5597,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5601,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5602,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_5605,Eukaryota,unknown,unknown,unknown,Gromiidae,Gromia,s_
ASV_5608,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium conicum
ASV_5609,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_5611,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_5613,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_5614,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_5617,Eukaryota,Cryptophyta,unknown,Cryptomonadales,Hemiselmidaceae,Hemiselmis,Hemiselmis rufescens
ASV_5618,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5620,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5621,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5622,Eukaryota,unknown,Polycystinea,Spumellaria,unknown,g_,s_
ASV_5623,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unassigned,unassigned
ASV_5624,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,s_
ASV_5630,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_5633,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5634,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Salpingella,Salpingella acuminata
ASV_5639,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5642,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5644,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_5646,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,s_
ASV_5647,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Labyrinthulochytrium,Labyrinthulochytrium arktikum
ASV_5653,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5654,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5656,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5657,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5659,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unassigned,unassigned
ASV_5660,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned
ASV_5662,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_5666,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5667,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5669,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_5670,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5672,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5676,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pterosperma,s_
ASV_5678,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5679,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_5680,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_5681,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_
ASV_5682,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_5692,Eukaryota,unknown,unknown,Diplonemea,unknown,unknown,s_
ASV_5695,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5700,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_5702,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_5706,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_5707,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5708,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_5710,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Eutimidae,Tima,Tima bairdii
ASV_5715,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5716,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_5718,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_5719,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_5720,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_5721,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_5727,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,Fragilidium duplocampanaeforme
ASV_5730,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Attheyaceae,g_,s_
ASV_5731,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_5732,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_
ASV_5733,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_5737,Eukaryota,unknown,unknown,Diplonemea,unassigned,unassigned,s_
ASV_5738,Eukaryota,unknown,unknown,Diplonemea,unknown,g_,s_
ASV_5740,Eukaryota,unknown,Dinophyceae,Peridiniales,Podolampaceae,g_,s_
ASV_5741,Eukaryota,unknown,Dinophyceae,Syndiniales,Syndiniaceae,g_,s_
ASV_5742,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_5743,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_5748,Eukaryota,Ciliophora,Spirotrichea,Stichotrichida,Amphisiellidae,g_,s_
ASV_5749,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,Pelagodinium,Pelagodinium sp. JD-2012
ASV_5750,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_5752,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,g_,s_
