,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_41264,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Praya,Praya reticulata
ASV_41293,Eukaryota,Annelida,Polychaeta,Flabelligerida,Flabelligeridae,g_,s_
ASV_41302,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41331,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41343,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_41350,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41355,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41356,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41367,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41375,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_41385,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_41392,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_
ASV_41399,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_41400,Eukaryota,Mollusca,Gastropoda,Stylommatophora,Milacidae,g_,s_
ASV_41404,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41408,Eukaryota,unknown,Phaeophyceae,Fucales,Durvillaeaceae,g_,s_
ASV_41411,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,g_,s_
ASV_41441,Eukaryota,unknown,Oomycetes,unassigned,unassigned,g_,s_
ASV_41453,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_41455,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41466,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_41495,Eukaryota,Rotifera,Monogononta,Ploima,Asplanchnidae,g_,s_
ASV_41513,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41532,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_41537,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
ASV_41573,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_41601,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_41634,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_41649,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41663,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41671,Eukaryota,Annelida,Polychaeta,Spionida,Cirratulidae,g_,s_
ASV_41678,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_41680,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_41681,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_41686,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_41691,Eukaryota,Haptista,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,s_
ASV_41693,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_41695,Eukaryota,unknown,Oomycota,Pythiales,Pythiaceae,g_,s_
ASV_41703,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41705,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41710,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41712,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41716,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41725,Eukaryota,Arthropoda,Insecta,Lepidoptera,unassigned,g_,s_
ASV_41734,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_
ASV_41758,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,g_,s_
ASV_41768,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41800,Eukaryota,unknown,unknown,Longamoebia,Acanthamoebidae,g_,s_
ASV_41832,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_41852,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_
ASV_41865,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_41878,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_41889,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_41892,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41906,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41927,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_41945,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,g_,s_
ASV_41953,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41969,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_41993,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42001,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_
ASV_42007,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42010,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_
ASV_42011,Eukaryota,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,g_,s_
ASV_42014,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_42037,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42040,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42046,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42048,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_42075,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42082,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42091,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_42108,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42109,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42110,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42113,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42114,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42194,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42197,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42217,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42221,Eukaryota,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,s_
ASV_42265,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_42266,Bacteria,unknown,unknown,unknown,unknown,g_,s_
ASV_42285,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42288,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42306,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42324,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_42330,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42337,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42342,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42385,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_42389,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42413,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_42433,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42440,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42441,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42443,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42459,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_42463,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42477,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_42484,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42492,Eukaryota,unknown,Oomycetes,unassigned,unassigned,g_,s_
ASV_42509,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42512,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42517,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42523,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42567,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42568,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_42580,Eukaryota,unknown,Phaeophyceae,unassigned,unassigned,g_,s_
ASV_42582,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_42591,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_42593,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42643,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42731,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_42736,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42758,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42764,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42784,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42831,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_
ASV_42841,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_42857,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42869,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_42870,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_42875,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_42876,Eukaryota,Mollusca,Gastropoda,unknown,Planorbidae,g_,s_
ASV_42891,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42899,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_42911,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42929,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,Membranipora membranacea
ASV_42933,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_42943,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42950,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42958,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42960,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_42972,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,g_,s_
ASV_42993,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43019,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43037,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_43045,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43060,Eukaryota,Arthropoda,Insecta,unassigned,unassigned,g_,s_
ASV_43064,Eukaryota,unknown,Raphidophyceae,unknown,unknown,g_,s_
ASV_43074,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_43112,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43118,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43123,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43141,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43142,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43148,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43162,Eukaryota,Annelida,Polychaeta,Terebellida,Trichobranchidae,g_,s_
ASV_43184,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,g_,s_
ASV_43201,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43216,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43234,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43242,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_43246,Eukaryota,Porifera,Demospongiae,unassigned,unassigned,g_,s_
ASV_43254,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43256,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43293,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_43306,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43307,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43368,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43372,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43375,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43392,Eukaryota,unknown,Oomycetes,unknown,unknown,g_,s_
ASV_43406,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43447,Eukaryota,unknown,unknown,Longamoebia,Acanthamoebidae,g_,s_
ASV_43463,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_43474,Eukaryota,Mollusca,Gastropoda,unknown,Planorbidae,g_,s_
ASV_43500,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43507,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43516,Eukaryota,unknown,unknown,unknown,Vannellidae,g_,s_
ASV_43528,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_43538,Eukaryota,Annelida,Polychaeta,Flabelligerida,Flabelligeridae,g_,s_
ASV_43567,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_43580,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43588,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43597,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43598,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43601,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43602,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_43604,Eukaryota,Arthropoda,Insecta,Diptera,Pipunculidae,g_,s_
ASV_43612,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43622,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43624,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43627,Eukaryota,Annelida,unassigned,unassigned,unassigned,g_,s_
ASV_43644,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_43645,Eukaryota,Mollusca,Gastropoda,unknown,Planorbidae,g_,s_
ASV_43681,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Baetidae,g_,s_
ASV_43686,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43725,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,g_,s_
ASV_43733,Eukaryota,unknown,Oomycota,Pythiales,Pythiaceae,g_,s_
ASV_43735,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43752,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43753,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43764,Eukaryota,Rhodophyta,Florideophyceae,unassigned,unassigned,g_,s_
ASV_43772,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43784,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43788,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43791,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43799,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,g_,s_
ASV_43807,Eukaryota,Rotifera,Monogononta,Ploima,Asplanchnidae,g_,s_
ASV_43815,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43836,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43840,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43849,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43870,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43894,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_
ASV_43911,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,Margalefidinium polykrikoides
ASV_43912,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_43919,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43927,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43928,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,g_,s_
ASV_43929,Eukaryota,unknown,Oomycota,unknown,unknown,g_,s_
ASV_43947,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_43964,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43971,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_43983,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_43986,Eukaryota,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,g_,s_
ASV_43994,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,g_,s_
ASV_44003,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_
ASV_44037,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_
ASV_44056,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44059,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_44078,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44081,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_44103,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44131,Eukaryota,Annelida,Polychaeta,Capitellida,Maldanidae,g_,s_
ASV_44162,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,g_,s_
ASV_44164,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_44174,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44188,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44193,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44213,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_44215,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_44227,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44269,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_44278,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44297,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma borealis
ASV_44301,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44319,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44320,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44334,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44378,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,Margalefidinium polykrikoides
ASV_44405,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44411,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44412,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_
ASV_44440,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44462,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_44473,Eukaryota,Porifera,Demospongiae,Clionaida,Spirastrellidae,g_,s_
ASV_44490,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,g_,s_
ASV_44494,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44501,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44506,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44513,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_44516,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,Arctonoe pulchra
ASV_44525,Eukaryota,unknown,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_
ASV_44532,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_44546,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_44547,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_44551,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_44553,Eukaryota,Discosea,Flabellinia,unknown,Vannellidae,g_,s_
ASV_44555,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44556,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_44564,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44565,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44569,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_44603,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44625,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44631,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44633,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44647,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44664,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_44703,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44733,Eukaryota,unknown,unknown,unknown,Paramoebidae,g_,s_
ASV_44740,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44741,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_44753,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_44760,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44765,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44793,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Chordariaceae,g_,s_
ASV_44800,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,g_,s_
ASV_44807,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44810,Eukaryota,unknown,Oomycetes,Peronosporales,Peronosporaceae,g_,s_
ASV_44846,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44850,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_
ASV_44890,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_44899,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_44902,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44918,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_44930,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44935,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44936,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44938,Eukaryota,Chlorophyta,Nephroselmidophyceae,unknown,unknown,g_,s_
ASV_44945,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_44975,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_44985,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_45008,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_45030,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_45046,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,g_,s_
ASV_45051,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_45095,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_45100,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_45110,Eukaryota,Annelida,Polychaeta,Spionida,Cirratulidae,g_,s_
ASV_45138,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_45157,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_45172,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_45188,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_45201,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_
ASV_45204,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
