Family,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc145_3_D0219,Lasker18Sc145_5_D0220,Lasker18Sc145_17_D0224,Lasker18Sc145_19_D0225,Lasker18Sc150_3_D0229,Lasker18Sc150_5_D0230,Lasker18Sc150_17_D0234,Lasker18Sc150_19_D0235,Lasker18Sc151_3_D0240,Lasker18Sc151_5_D0241,Lasker18Sc151_17_D0245,Lasker18Sc151_19_D0246,Lasker18Sc153_3_D0250,Lasker18Sc153_5_D0251,Lasker18Sc153_17_D0255,Lasker18Sc153_19_D0256,Lasker18Sc154_3_D0260,Lasker18Sc154_5_D0261,Lasker18Sc154_17_D0265,Lasker18Sc154_19_D0266,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
Polynoidae,0.0,0.0,0.0,0.0,0.0,4.3812249905073455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001057711377007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011088475721395602,4.4703392987527755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000540088034349599,0.0,0.0,0.0
Polyorchidae,0.0,1.5447594037228702e-05,0.0,0.0,0.0,5.8416333206764614e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.7780658542909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004276084113089848,0.0,0.0,2.5787152840454884e-05,7.450565497921292e-05,0.0,0.0,0.00043497961033076574,0.0,0.0,0.0,0.0,0.0,0.00032114756730717767,2.3529411764705884e-05,0.0,0.0,0.00012492192379762648,0.0,7.02780198465128e-05,0.00010417570969702231,0.0,0.0,0.00020693028330636968,0.0,0.0,0.0,0.0,0.0,0.00015203113597664803,0.0,0.0,4.5761703555684365e-05,0.00032405282060975936,3.9511636176854084e-05,0.0,0.0
Pontellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007578352457612605,0.03531623699989837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015378996136027222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021796939709664762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potamidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.662548591511795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prayidae,0.00023485893785045358,0.0,0.0,0.0,2.802140835598397e-05,1.4604083301691153e-05,0.0,0.0,0.0,0.0,0.0001065019436604718,0.00012498828234852981,0.0012963443090484833,0.0012602190842407987,0.0,0.0004673282568656019,0.001073598322660503,0.0,0.0,0.000424358158285593,0.0003025657576246571,0.0,0.0,9.816432708353784e-05,0.0,0.0,4.142845306156268e-05,0.0005566021579037506,0.0002540736474812832,0.0,0.0,0.0006217759764185703,0.0004276084113089848,0.0,0.0,0.0008251888908945563,0.00010430791697089809,0.0,0.0,0.0007793384685092886,5.767123551010208e-05,2.7278430944652063e-05,7.219955958268655e-05,4.8974594429139885e-05,6.938983207660637e-05,0.03353315848632447,0.34265882352941174,3.1616554427898445e-05,0.0,0.0008244846970643348,0.00091547146780592,0.0,0.0,0.00020304224970812677,0.0,0.0,0.0,0.00021794406102433709,2.7398761575976766e-05,0.0,2.1522038567493114e-05,0.00012162490878131841,9.858044164037855e-05,2.8735632183908045e-05,0.0,2.700440171747995e-05,7.902327235370817e-05,6.426115734344376e-05,0.0
Psathyrellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016593207155820586,0.0,0.0,0.0,0.0,0.0,0.0,0.0002121790791427965,0.0008673551718573503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005081472949625664,0.0,0.0,0.0,5.0306871918704096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,2.3529411764705884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7398761575976766e-05,0.0,0.0,0.0,6.572029442691903e-05,0.0,0.0,0.0,0.0,1.606528933586094e-05,0.0
Ptilocodiidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.662548591511795e-05,0.00021872949410992718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pycnococcaceae,0.0,0.0,3.930869115161362e-05,0.0,0.0,0.00014604083301691153,1.4911352012286954e-05,3.84216390671226e-05,0.0,0.0,0.0,0.0,0.00010370754472387866,0.0,0.0,2.7489897462682465e-05,2.526113700377654e-05,0.0,2.3193784065870348e-05,0.0,0.0,3.4815910871268166e-05,0.0,0.0,0.0,1.3221392212599988e-05,2.071422653078134e-05,6.422332591197122e-05,1.693824316541888e-05,3.1357792411414234e-05,1.5335306476099925e-05,4.605747973470892e-05,0.0,0.0,0.0,0.0,5.960452398337034e-05,0.0001234244102627397,1.8425028558794266e-05,5.437245129134572e-05,0.0,2.7278430944652063e-05,0.0,0.0001224364860728497,0.00011564972012767729,5.352459455119628e-05,0.0,7.904138606974612e-05,3.297310219188697e-05,2.4984384759525296e-05,2.1796939709664764e-05,0.00023894526747814354,0.00010417570969702231,0.0,0.0,0.000376236878738854,0.0003823964620014298,2.4216006780481897e-05,8.21962847279303e-05,0.00016138865975684109,0.0001506542699724518,0.0,3.2860147213459515e-05,0.00020114942528735632,0.00010677730829659685,0.0,0.0,3.213057867172188e-05,1.9069776311523867e-05
Pyramimonadaceae,0.0,0.0,0.0,0.0,0.00014010704177991985,0.0,0.0,1.92108195335613e-05,0.0,4.451765124872012e-05,0.0004260077746418872,0.0005312001999812517,2.5926886180969666e-05,0.0,0.00019220208676551346,0.0,7.578341101132961e-05,7.678034423187664e-05,0.0,0.00014145271942853102,8.068420203324189e-05,0.00013926364348507267,0.00012467532467532467,0.0,7.685952001229752e-05,0.0003040920208897997,0.0,0.0,1.693824316541888e-05,0.00012543116964565694,1.5335306476099925e-05,0.0,0.0002766877955528725,0.0002841850992279638,0.0005595050026329647,0.0,4.4703392987527755e-05,0.0002622768718083219,0.00023952537126432547,5.437245129134572e-05,7.689498068013611e-05,0.0010365803758967784,0.0005414966968701491,1.2243648607284971e-05,0.0,0.0002140983782047851,0.0,6.323310885579689e-05,0.00018135206205537833,0.0,0.00019617245738698288,0.0007590026143423383,0.0005903290216164597,0.0,0.0,0.0001128710636216562,0.0002327630638269573,2.4216006780481897e-05,0.0,1.7932073306315676e-05,0.0003228305785123967,9.121868158598881e-05,0.00023002103049421662,0.0001293103448275862,0.00016779291303750934,0.0001080176068699198,0.00011853490853056225,0.00022491405070205315,0.0001716279868037148
Pyrostephidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014540989433547679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pythiaceae,0.00038164577400698704,0.0006487989495636055,1.3102897050537873e-05,0.0001449149349331942,0.0005604281671196794,0.0010660980810234541,4.4734056036860863e-05,0.0,0.0005417795374036258,0.0004896941637359212,0.003301560253474626,0.0024372715057963314,0.0019704433497536944,0.0012440624293146346,0.0001372872048325096,0.002364131181790692,0.0021850883508266706,0.00024313775673427603,0.0003479067609880552,0.0012023481151425136,0.0005849604647410037,0.0004874227521977544,0.000561038961038961,9.816432708353784e-05,0.00011528928001844628,0.00027764923646459973,0.0005385698898003148,0.0012844665182394246,0.001304244723737254,1.5678896205707117e-05,3.067061295219985e-05,0.002256816507000737,0.001685280209276587,0.0002605030076256335,3.2912058978409687e-05,0.001985610768715026,0.0011771893486715642,0.0001234244102627397,0.00018425028558794265,0.0007974626189397372,0.0006728310809511909,0.0007910744973949099,0.00018049889895671638,3.6730945821854914e-05,2.312994402553546e-05,0.0024086067548038325,0.0007764705882352942,4.742483164184767e-05,0.0,0.0026483447845096816,0.00183094293561184,0.00011244483175442049,0.00027780189252539283,0.0037055210571733136,0.0027297971478326354,0.0004891079423605102,0.0001662593313049695,0.000484320135609638,0.0006575702778234424,0.00012552451314420973,4.304407713498623e-05,0.0023108732668450497,0.002234490010515247,0.00021551724137931034,0.00012203120948182498,0.0023493829494207557,0.00039511636176854084,4.819586800758282e-05,0.00015255821049219094
Pythiogetonaceae,0.0,0.0,3.930869115161362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raspailiidae,2.9357367231306698e-05,1.5447594037228702e-05,0.0,0.0,2.802140835598397e-05,0.0,0.0,0.0,0.0,4.451765124872012e-05,0.0,0.0,2.5926886180969666e-05,0.0,0.0,2.7489897462682465e-05,5.052227400755308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081472949625665e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.5787152840454884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.352459455119628e-05,0.0,0.0,0.0,4.996876951905059e-05,0.0,0.0,0.0,0.0,0.0005177201487268791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhizosoleniaceae,2.9357367231306698e-05,0.0,0.0,0.0,0.00011208563342393588,0.00014604083301691153,0.002654220658187078,0.0008068544204095746,0.0,0.0,0.0002662548591511795,0.0001562353529356623,0.0004407570650764843,0.0002423498238924613,0.00019220208676551346,0.00019242928223877725,0.0002526113700377654,0.0005630558577004287,0.0006958135219761104,0.00028290543885706204,0.00026222365660803613,0.001218556880494386,0.0007272727272727272,0.0008507575013906612,0.0010183886401629422,0.0015733456732993985,0.002361421824509073,0.0002140777530399041,0.00022019716115044547,0.0010818438381937912,0.00019935898418929903,0.00020725865880619012,0.00015092061575611228,0.0015393359541514707,0.003258293838862559,0.0003094458340854586,0.0008195622047713422,0.0009719672308190752,0.0010686516564100675,0.005237879474399638,0.0027682193044848997,0.0010911372377860825,0.0006136962564528356,0.0008570554025099479,0.0006707683767405283,0.0008831558100947385,0.0,0.000995921464478801,0.000799597728153259,0.003023110555902561,0.0021361000915471468,0.012804655216034633,0.011910756142026217,0.0005922065616487031,0.0004000564785616793,0.010421761541066256,0.009576537483166243,0.003777697057755176,0.0007945640857033263,0.0039450561273894486,0.010115358126721763,0.00036487472634395525,0.0,0.008017241379310345,0.024085909971475205,0.0022953741459857957,0.009640839227152396,0.009253606657455902,0.008161864261332214
Rhizostomatidae,8.807210169392008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhodomelaceae,2.9357367231306698e-05,0.00021626631652120183,2.6205794101075746e-05,5.7965973973277685e-05,0.00025219267520385576,0.0002482694161287496,0.0,5.7632458600683904e-05,0.0,0.00016323138791197377,0.0,0.0,0.000388903292714545,0.00021003651404013314,0.0,0.00043983835940291944,0.0002147196645321006,0.0,0.0,7.072635971426551e-05,0.00016136840406648378,0.0,0.0,0.00026177153888943427,0.000249793440039967,0.0,0.0,0.00019266997773591368,0.0010162945899251329,4.7036688617121355e-05,3.067061295219985e-05,0.0003914885777450258,0.0009055236945366737,0.0,0.00016456029489204845,0.0007994017380541015,0.0002682203579251665,0.00010799635897989725,0.0001105501713527656,0.00038060715903942,0.0004036986485707146,0.00013639215472326032,3.6099779791343274e-05,6.121824303642486e-05,6.938983207660637e-05,0.00040143445913397204,0.00023529411764705883,0.0,0.0,0.0007745159275452842,0.0005231265530319543,0.0,1.7362618282837052e-05,0.0005076056242703169,0.0004941874146938392,0.0005455434741713383,0.0027599048996624935,0.0001695120474633733,0.00024658885418379087,7.17282932252627e-05,0.0,0.00033446849914862563,9.858044164037855e-05,0.00033045977011494253,0.0,0.00013502200858739975,0.00015804654470741634,0.0,7.627910524609547e-05
Rhopalonematidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7457440966501922e-05,0.014927014322236578,0.0007452035416114079,0.0,0.0,7.072635971426551e-05,4.0342101016620945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rissoidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92108195335613e-05,0.0,0.0,0.0,3.1247070587132453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7407955435634083e-05,2.0779220779220778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabellariidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681309141418526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00025104902628841945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabellidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.945047313134821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sagittidae,0.00020550157061914687,0.00010813315826060092,0.0,1.4491493493319421e-05,0.0,0.0,0.0,0.004841126522457448,0.0,0.0,0.0,0.0,0.0,0.0,0.008017572762218561,0.0,0.0,2.5593448077292213e-05,0.0015771773164791835,0.0,0.0,0.04120463051614588,0.1212883116883117,0.0,0.0,0.0006214054339921994,0.0015949954428701632,0.0,0.0,1.5678896205707117e-05,3.067061295219985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.685005711758853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.945047313134821e-05,0.0,0.0,0.0,0.000332518662609939,0.0002663760745853009,0.0,0.0,0.0,0.0,0.0,0.0,4.5761703555684365e-05,0.0,3.9511636176854084e-05,0.0001606528933586094,0.0
Salpidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32509718302359e-05,0.00012498828234852981,0.0,3.2313309852328176e-05,0.0,0.0,2.526113700377654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034978138663335415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salpingoecidae,0.0,0.0,0.0,0.0,5.604281671196794e-05,0.00033589391593889654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6156654926164088e-05,0.0,2.7489897462682465e-05,2.526113700377654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012844665182394245,0.0,0.0,3.067061295219985e-05,9.211495946941784e-05,0.0002766877955528725,0.0001184104580116516,0.00019747235387045813,0.0023466309084813944,0.0007301554187962866,0.00035484517950537666,0.000276375428381914,0.004567285908473041,0.0031142467175455124,0.00010911372377860825,0.0,0.00015916743189470461,0.0001619096081787482,0.00016057378365358883,0.0005176470588235294,0.0,4.945965328783045e-05,0.0036976889444097437,0.0037926675094816687,0.0004919461389255896,0.0015105477906068236,0.0001522816872810951,0.0010825057655198382,0.004063358290379623,0.005386802334281011,0.004576825281511079,0.002465888541837909,0.0009862640318473621,0.001528064738292011,0.00015203113597664803,0.0008215036803364879,0.0025574712643678162,0.004271092331863874,0.013421187653587534,0.010786676676281165,0.0016547248015936766,0.001277675012872099
Saprolegniaceae,0.003581598802219417,0.004201745578126206,1.3102897050537873e-05,0.0004202533113062632,0.0010367921091714069,0.001635657329789409,0.0001640248721351565,0.00023052983440273561,0.0003959158157949573,0.0010535844128863761,0.027610628893977314,0.01827953629347249,0.00077780658542909,0.0005816395773419071,2.7457440966501922e-05,0.0010171262061192511,0.0018566935697775758,0.0006782263740482436,0.0003479067609880552,0.0022632435108564963,0.0006253025657576247,0.0005222386630690225,0.0002909090909090909,0.0012434148097248126,0.001998347520319736,0.0013353606134725987,0.0010149971000082856,0.0019481075526631272,0.0016768860733764694,0.0009720915647538414,0.002422978423223788,0.0017962417096536478,0.0014337458496830667,0.001042012030502534,0.0012506582411795683,0.006524149668635086,0.0031441386401227854,0.0006942623077279109,0.00035007554261709106,0.006162211146352515,0.003787077798496703,0.00016367058566791237,0.00010829933937402982,0.021218243036424854,0.014941943840495906,0.001177541080126318,0.0018588235294117648,0.0017863353251762622,0.00127770770993562,0.008469706433479076,0.007171193164479707,0.008587974025243864,0.006493619237781057,0.0037901219945516997,0.00025886007436343953,0.0637909627901727,0.029294894175935626,0.004867417362876862,0.004219409282700422,0.014273930351827278,0.037147038567493115,0.0015507175869618097,0.0013472660357518402,0.004353448275862069,0.002593163201488781,0.005751937565823229,0.002844837804733494,0.004144844648652122,0.003241861972959057
Sargassaceae,0.009247570677861609,0.00857341469066193,0.04838899880763637,0.06306697968292613,0.0007005352088995993,0.004863159739463154,0.0016551600733638518,0.0004994813078725938,0.0010627214002917275,0.00022258825624360057,0.033601363224878854,0.035902884104615194,0.007207674358309567,0.001114809189905322,0.00985722130697419,0.003958545234626275,0.00328394781049095,0.003020026873120481,0.02277629595268468,0.00028290543885706204,0.0007059867677908665,0.02224736704674036,0.016623376623376623,0.002650436831255522,0.004573141440731703,0.033608779004429164,0.05101913994531444,0.008862818975852029,0.006284088214370405,0.006820319849482596,0.0018095661641797912,0.003569454679439941,0.005558909347016802,0.002155070335812059,0.003093733543970511,0.0034812656334614095,0.0030547318541477297,0.0005399817948994862,0.00020267531414673692,0.012215677390122338,0.025029316211384302,0.0037917019013066367,0.001046893613948955,0.0013100704009794918,0.00011564972012767729,0.008510410533640208,0.003011764705882353,0.00012646621771159378,0.0006264889416458524,0.012991880074953154,0.011595971925541654,0.0005060017428948922,0.0017709870648493792,0.0,0.0030827881583282346,0.0012039580119643327,0.0017956007780936705,0.010412882915607217,0.01016494054468738,0.0009503998852347309,0.0025611225895316803,0.005746776939917295,0.0044032597266035756,0.000689655172413793,0.0007016794545204936,0.01712079068888229,0.0065984432415346315,0.0012370272788612923,0.001144186578691432
Scinaiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02780198465128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scytosiphonaceae,0.0005871473446261339,0.0008496176720475786,0.00027516083806129537,0.0007245746746659711,0.0012049205593073107,0.0015042205800741887,0.0,0.0,6.25130235465722e-05,5.935686833162682e-05,0.0002662548591511795,0.0001562353529356623,0.0005185377236193933,0.00027466313374478946,0.0,0.00035736866701487204,0.00026524193853965365,0.00012796724038646108,6.958135219761104e-05,0.00014145271942853102,2.0171050508310473e-05,6.963182174253633e-05,0.0001038961038961039,0.0010798075979189163,0.0011721076801875373,1.3221392212599988e-05,0.00018642803877703205,0.0027616030142147627,0.0021850333683390358,0.00014111006585136406,0.00016868837123709918,0.0015889830508474577,0.0033957138545125266,0.0007815090228769005,0.0006911532385466035,0.0026045024368859435,0.0015348164925717861,0.000632550102596541,0.0006817260566753878,0.004766651563207974,0.0040562102308771796,0.0004910117570037371,7.219955958268655e-05,0.0005264768901132537,0.0003932090484341028,0.004281967564095702,0.0011294117647058823,9.484966328369534e-05,0.0,0.006071205496564647,0.006081346178996469,0.0007308914064037332,0.00043406545707092627,0.004602290993384207,0.004541817668376712,0.0005079197862974528,0.00034914459574043595,0.004140937159462405,0.00457559318318812,0.0008248753720905211,0.0009900137741046832,0.002158842130868402,0.003055993690851735,0.001293103448275862,0.0009762496758545998,0.003861629445599633,0.004622861432691928,0.0006908074414420204,0.00013348843418066705
Sergestidae,0.0,0.0,0.0,0.0,0.007397651805979769,0.012763968805678068,0.0,0.0,0.0,0.0,0.0,0.0,0.00010370754472387866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007059867677908665,0.0,0.0,6.544288472235857e-05,0.0,0.0,0.0,0.000685048809727693,0.00042345607913547205,0.0,0.0,0.001059322033898305,0.0009306771304960257,0.0,0.0,0.0011604218778204698,0.00044703392987527753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3529411764705884e-05,0.0,0.0,0.0,0.0,0.0,3.4725236565674104e-05,0.010219793235309048,0.0,0.0,0.0,0.000242160067804819,0.0,0.0,0.0,0.0,0.008017875920084122,0.0,0.0,0.0,0.0,0.0,0.0
Serpulidae,0.0,4.63427821116861e-05,2.6205794101075746e-05,0.0001304234414398748,0.0,0.0,0.0,0.0,0.0,0.0,7.987645774535385e-05,0.00012498828234852981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4815910871268166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9223745170034027e-05,2.7278430944652063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012492192379762648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
